timestamp,frame,face_detected,face_score,face_latency_ms,emotion_latency_ms,total_latency_ms,predicted_emotion,pipeline_fps
1787848340.709219,210,1,0.83203125,53.32136154174805,7.455587387084961,66.1325454711914,neutral,14.348114628816479
1787848340.956176,211,1,0.83203125,80.72090148925781,7.632255554199219,99.47371482849121,neutral,14.251485951207545
1787848341.0216968,212,1,0.83203125,52.48904228210449,7.553815841674805,65.35816192626953,neutral,14.256517363263429
1787848341.0879345,213,1,0.83203125,53.34186553955078,7.526874542236328,66.07317924499512,neutral,14.254012516159493
1787848341.1537354,214,1,0.83203125,52.89626121520996,7.680654525756836,65.64736366271973,neutral,14.259761568047574
1787848341.2194118,215,1,0.83203125,52.635908126831055,7.555246353149414,65.50216674804688,neutral,14.259632288620693
1787848341.2854643,216,1,0.83203125,53.01356315612793,7.642984390258789,65.89913368225098,neutral,14.258150590601815
1787848341.3550959,217,1,0.69140625,53.28083038330078,7.656335830688477,66.64228439331055,neutral,14.251024324311775
1787848341.4220297,218,1,0.83203125,53.68947982788086,7.521390914916992,66.7886734008789,neutral,14.249355615013533
1787848341.487398,219,1,0.83203125,52.40774154663086,7.525444030761719,65.19770622253418,neutral,14.258590058872763
1787848341.6346545,220,1,0.83203125,73.10986518859863,7.420063018798828,91.66836738586426,neutral,14.083664469093735
1787848341.7004786,221,1,0.83203125,52.634239196777344,7.765293121337891,65.66667556762695,neutral,14.295545514129149
1787848341.766077,222,1,0.83203125,52.57439613342285,7.573604583740234,65.43421745300293,neutral,14.295176846536688
1787848341.8326018,223,1,0.83203125,53.56287956237793,7.4310302734375,66.35141372680664,neutral,14.28997530155318
1787848341.9500966,224,1,0.69140625,64.88490104675293,7.550477981567383,80.94549179077148,neutral,14.18774293564867
1787848342.016987,225,1,0.69140625,53.61151695251465,7.544994354248047,66.70331954956055,neutral,14.193760454618621
1787848342.2033393,226,1,0.69140625,89.79320526123047,7.598400115966797,108.06846618652344,neutral,14.058439407344874
1787848342.2693012,227,1,0.69140625,52.82187461853027,7.586479187011719,65.78612327575684,neutral,14.080758296045119
1787848342.3347926,228,1,0.69140625,52.53243446350098,7.456541061401367,65.32740592956543,neutral,14.088507076940715
1787848342.4008088,229,1,0.69140625,52.704811096191406,7.575035095214844,65.78564643859863,neutral,14.08924061787513
1787848342.4668188,230,1,0.69140625,53.12967300415039,7.421255111694336,65.85264205932617,neutral,14.18613379433987
1787848342.5330155,231,1,0.69140625,52.83379554748535,7.526397705078125,66.04933738708496,neutral,14.189875690271291
1787848342.60072,232,1,0.83203125,53.08985710144043,9.068012237548828,67.55471229553223,neutral,14.173254634781296
1787848342.6674836,233,1,0.83203125,53.59339714050293,7.494926452636719,66.60962104797363,neutral,14.169282159754678
1787848342.7343633,234,1,0.69140625,53.9090633392334,7.530689239501953,66.73240661621094,neutral,14.161739154314404
1787848342.8003159,235,1,0.5,52.7346134185791,7.686853408813477,65.78612327575684,neutral,14.16686688591331
1787848342.8661163,236,1,0.69140625,52.71315574645996,7.613897323608398,65.65666198730469,neutral,14.169708188454946
1787848342.9322755,237,1,0.69140625,52.87885665893555,7.599830627441406,66.01977348327637,neutral,14.306500526818992
1787848342.9977875,238,1,0.69140625,52.59871482849121,7.4462890625,65.36650657653809,neutral,14.315102373663759
1787848343.0636415,239,1,0.69140625,52.91891098022461,7.550477981567383,65.71507453918457,neutral,14.31437769448743
1787848343.1295793,240,1,0.69140625,53.19070816040039,7.359743118286133,65.78826904296875,neutral,14.31672950499132
1787848343.2427943,241,1,0.69140625,77.4390697479248,7.437944412231445,92.20337867736816,neutral,14.366575505314117
1787848343.308596,242,1,0.69140625,52.5813102722168,7.484197616577148,65.60325622558594,neutral,14.364889466750979
1787848343.374149,243,1,0.69140625,52.47092247009277,7.57598876953125,65.38248062133789,neutral,14.369641895010776
1787848343.4403675,244,1,0.69140625,52.92344093322754,7.606029510498047,66.05172157287598,neutral,14.366859284175336
1787848343.5067577,245,1,0.69140625,53.09438705444336,7.578611373901367,66.21956825256348,neutral,14.36192509809333
1787848343.5742748,246,1,0.69140625,54.05735969543457,7.608652114868164,67.25645065307617,neutral,14.352598930168979
1787848343.6401408,247,1,0.69140625,52.56080627441406,7.650136947631836,65.69218635559082,neutral,14.359125811493703
1787848343.7055967,248,1,0.69140625,52.50191688537598,7.415294647216797,65.30308723449707,neutral,14.369343237739551
